Time,Link,Beam Index RX,Beam Index TX,MCS RX,MCS TX,Mbps TX,Packet Error(%),RCPI (dBm),MCS mode,Sent (Mbps),Received (Mbps),Restransmits,RTT (Mean),RTT (Max),RTT (Min),Scenario
6/19/2021 9:24,P/A/2/2,8,11,8,3,326.61,2.02,-73,auto,306.82,302.65,842,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,0.31,10.11,-78,auto,306.82,302.65,842,3.22,18.65,0.47,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.22,2.25,-79,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,365.2,0.16,-73,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.92,0.08,-79,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,354.8,0.21,-72.5,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,272.33,1.65,-72.5,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.41,0.24,-79,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,188.08,0.28,-73,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,3,9,2.29,12.24,-78,auto,306.82,302.65,842,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,137.24,1.6,-73,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,1.67,4.69,-79,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,8,2.4,3.5,-78.5,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,154.34,0.27,-73,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.53,5.19,-79,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.69,4,-79,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,162.89,2.83,-73,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.5,6.55,-78,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,171.44,0,-72,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,10,3,179.99,2.95,-72,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,1.88,6.8,-78.5,auto,266.22,264.48,962,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,112.34,0.92,-72,auto,292.06,287.29,592,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,0.02,5.38,-78,auto,292.06,287.29,592,1.36,3.21,0.41,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,275.62,1.28,-72.5,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,15,15,3,8,2.37,8.36,-78,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,8,2.2,2.8,-79,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,293.66,0.42,-73,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,4,9,2.05,6.24,-78.5,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,239.32,1.83,-73,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,252.55,0.15,-73,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,4,9,2.38,3.29,-78.5,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.34,2.56,-78,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,265.78,0.24,-73,auto,292.06,287.29,592,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,85.43,1.32,-72,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.62,1.54,-78.5,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,209.15,0.37,-73,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.63,4.15,-79,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,332.87,1.31,-72,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.03,3.79,-79,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,250.04,1.79,-72,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.49,0,-78.5,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,391.01,1.43,-72.5,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,2.65,6.63,-79,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,274.48,3.64,-73,auto,272.94,271.59,839,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,0.32,3.59,-78,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,33.98,3.4,-73,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,2,517.45,0.27,-72.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,12,15,2,9,2.36,0.55,-79.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.84,4.07,-78,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,395.68,1.56,-73,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,2,9,2.45,2.8,-79,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,358.83,0.51,-72.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,8,2.69,1.74,-78.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,369.33,1.66,-73,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,14,15,3,9,2.6,1.35,-78.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,8,11,9,3,386.35,2.81,-73,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,P/A/2/2,9,11,9,3,16.81,3.42,-72,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
6/19/2021 9:24,A/P/2/2,13,15,3,9,0.95,1.41,-78.5,auto,297.05,294.7,614,13.96,75.13,0.52,Long-term blockage
8/2/2021 16:49,P/A/2/2,17,20,10,10,367.5,0.92,-62.5,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,A/P/2/2,12,15,10,10,0.25,3.07,-64.5,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,10,9,133.94,1.15,-62,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,15,9,10,0.25,1.06,-65,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,651.74,0.5,-60,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.45,3.29,-66,auto,106.21,104.09,385,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,P/A/2/2,16,21,9,9,633.92,0.52,-67,auto,103.53,100.73,6,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,A/P/2/2,16,16,6,9,1.43,0,-72,auto,103.53,100.73,6,18.84,61.98,3.26,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,651.39,0,-62,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,16,16,9,9,2.4,3.38,-64,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,10,9,697.96,0.83,-61.5,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.86,2.67,-64,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,15,9,9,1.98,4.14,-63,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,437.48,3.16,-60,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,16,20,8,8,47.38,2.87,-70,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,452.24,0,-65,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,9,1.53,7.08,-65.5,auto,103.53,100.73,6,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,16,20,9,9,518.84,0.74,-69.5,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,4,8,2.4,0,-76,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,8,9,571.31,0.65,-61,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,8,2.56,2.75,-63.5,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,16,20,8,9,620.61,3.31,-65.5,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,12,16,9,9,2.62,5.49,-70,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,571.96,0.6,-63,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,15,9,9,2.96,3.33,-64.5,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,10,9,0.01,0.19,-62,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,15,9,10,0.11,1.57,-64.5,auto,316.28,312.02,39,41.61,85.25,4.4,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,15,10,9,2.46,2.53,-65.5,auto,316.28,312.02,39,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,530.99,0.83,-62.5,auto,316.28,312.02,39,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,621.61,0.56,-62.5,auto,316.28,312.02,39,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,2.68,3.2,-65,auto,316.28,312.02,39,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.64,4.43,-64,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,644.8,2.27,-62.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,10,2.6,1.78,-65.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,649.43,0.89,-62.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.96,2.46,-64,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,40.95,0.69,-62.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,0.69,1.7,-63.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,486.71,0.65,-61.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,9,1.86,2.21,-64.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,653.02,1.82,-62.5,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,10,9,3.08,2.83,-65,auto,361.34,357.37,313,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,10,3.08,7.61,-65,auto,327.97,324.05,403,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,10,9,669.42,1.31,-62.5,auto,327.97,324.05,403,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,664.2,0.79,-62.5,auto,327.97,324.05,403,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,10,2.77,2.11,-64,auto,327.97,324.05,403,20.05,47.85,3.47,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,667.14,0.78,-62.5,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,3.02,1.35,-65,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,15,20,9,9,167.96,1,-65,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.25,2.92,-63.5,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,388.43,1.79,-61.5,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,10,1.48,2.76,-65,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,693.88,0.55,-62.5,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,10,2.29,1.39,-65.5,auto,327.97,324.05,403,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,3.09,2.87,-64.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,10,9,614.77,0.53,-62.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,10,3.04,1.73,-65.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,550.8,0.82,-61.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,636.08,0.81,-61.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,12,16,9,10,3.05,6.56,-65.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,251.96,1.34,-62.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,9,1.5,2.58,-64,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,285.23,0.52,-62.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,9,2,2.76,-64.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,662.53,2.3,-62.5,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,2.5,3.73,-64,auto,259.28,257.41,32,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,10,611.33,0.48,-61.5,auto,321.48,317.18,316,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,3,2.33,-64,auto,321.48,317.18,316,18.22,33.79,3.56,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,651.74,0.96,-62.5,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,12,16,9,10,2.9,1.57,-65.5,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,658.15,0.79,-62.5,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,1.79,2.41,-65,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,354.02,0.38,-62,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,18,20,9,9,173.14,0.52,-62.5,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,15,16,9,9,0.67,2.65,-64,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,9,591.31,1.23,-62.5,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,14,16,9,10,3.21,2.22,-64,auto,321.48,317.18,316,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,10,9,664.79,0.41,-62.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,3.31,1.87,-65.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,P/A/2/2,17,20,9,10,650.22,2.24,-63,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:49,A/P/2/2,13,16,9,9,3.38,1.45,-65.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,P/A/2/2,18,20,9,9,668.01,1.04,-62,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,10,3.18,0.25,-64.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,10,9,453.8,1.05,-62.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,10,2.38,1.69,-64,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,A/P/2/2,12,16,10,9,0.18,4.21,-65,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,67.52,1.47,-62.5,auto,251.68,249.52,40,11.88,31.56,3.07,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,476.74,0.91,-62.5,auto,251.68,249.52,40,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,12,16,10,10,2.19,3.85,-65,auto,251.68,249.52,40,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,12,16,9,9,2.95,3.24,-65,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,10,10,596.65,0.66,-62.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,9,9,2.83,5.26,-64,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,614.97,0.37,-62.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,9,9,2.84,2.48,-64,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,18,20,9,9,477.39,0.57,-62,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,9,9,2.84,3.14,-64,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,18,20,9,9,16.5,0.52,-61.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,12,16,9,9,2.65,3.07,-64.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,13,16,9,9,2.45,3.15,-65,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,10,9,617.48,0.79,-62.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,10,9,661.36,0.9,-62.5,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,12,16,9,10,2.68,2.15,-65,auto,331.23,329.3,165,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,8,10,2.9,4.56,-64,auto,366.36,362.25,53,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,653.04,0.91,-62.5,auto,366.36,362.25,53,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,A/P/2/2,13,16,9,10,2.46,2.82,-65,auto,366.36,362.25,53,16.76,44.26,3.4,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,656.09,0.91,-62.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,9,10,2.72,1.07,-64,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,654.76,0.33,-62.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,0.31,2.23,-63.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,15,20,9,9,0.02,0.33,-65,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,2.06,2.88,-64.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,527.39,0.53,-66.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,11,15,9,9,2.22,9.92,-73.5,auto,366.36,362.25,53,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,2.55,2.56,-62.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,540.32,0.73,-61,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,584.59,0.7,-63,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,15,9,9,2.61,4.07,-63,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,10,9,616.03,1.25,-67.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,13,16,9,10,2.67,1.67,-70.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,18,21,9,8,72.51,2.37,-64.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,7,10,0.64,6.01,-67,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,295.11,2.01,-63,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,15,9,10,0.91,3.15,-63,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,557.28,0.66,-61.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,A/P/2/2,15,16,10,9,2.55,3.03,-64.5,auto,362.26,357.9,9,20.66,48.26,2.84,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,528.5,0.25,-62.5,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,10,613.29,0.67,-61,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,3.01,2.8,-65,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,2.85,2.31,-65,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,532.21,0.64,-62.5,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,168.38,0.52,-63,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,A/P/2/2,13,16,9,9,1.39,3.71,-64,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,304.44,0.77,-62.5,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,A/P/2/2,14,16,9,9,1.77,3.44,-65,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
8/2/2021 16:50,P/A/2/2,17,20,9,9,637.2,2.26,-62.5,auto,331.26,327.17,160,18.77,40.16,3.38,Short-term blockage
